"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"6_2_8",51.125401,43.673612,3.93082902196591,-6.17686863185712,1.68718942044023,6,2,8
"6_2_8",51.161662,43.63083,3.99574443533643,-6.15465552297123,1.7241764729532,6,2,8
"4_3_8",35.277417,46.578686,1.16997416769973,-4.24997659290216,1.49904789838208,4,3,8
"4_3_8",38.580058,47.117278,1.04297993395836,-4.16448178277762,1.67793319677729,4,3,8
"4_3_8",38.57986,47.117197,1.04297993395836,-4.16448178277762,1.67793319677729,4,3,8
"4_3_8",38.136328,47.059817,1.06174647926982,-4.02776023578951,1.86196302240989,4,3,8
"4_3_8",35.853422,46.640522,1.01189251787315,-4.0647221735603,1.65282830623743,4,3,8
"6_4_4",-4.1212383,41.5988376,4.14949933939065,-2.62835747492317,-1.31485373628241,6,4,4
"6_4_4",22.046577,40.79945,5.11537712028677,-3.51008647988861,-1.17591046206309,6,4,4
"6_4_4",-4.7412499,41.5788304,5.16924349887128,-2.85473019843994,-1.64947403324537,6,4,4
"6_4_4",-4.6112424,41.3188263,4.87838207124233,-2.91102809707979,-1.38437160602531,6,4,4
"6_4_4",-4.7312445,41.3088248,4.9249546486082,-2.95821058528495,-1.45453608095612,6,4,4
"5_2_7",45.3499,45.3866,2.17179767563841,-6.47903130113438,1.41865379196904,5,2,7
"5_2_7",45.5761,45.411,2.21048499836819,-6.50910292033779,1.45372279521575,5,2,7
"5_2_7",45.3459,45.3366,2.17179767563841,-6.47903130113438,1.41865379196904,5,2,7
"5_2_7",47.958239,45.855437,2.41273000760232,-6.81261022996174,1.44681977511338,5,2,7
"3_6_5",0.453325,52.401531,-0.344187022526728,0.162389354647706,-0.269196605901781,3,6,5
"3_6_5",0.562388,52.266578,-0.473711461778839,0.25494483290633,-0.298992169458404,3,6,5
"3_6_5",6.458058,49.724877,-1.0079190094281,-0.359774045309079,-0.903122159291586,3,6,5
"3_6_5",7.24455,47.62101,-0.148933179776094,-0.520542584227454,-0.550358325584732,3,6,5
"3_6_5",0.653495,52.307279,-0.501115234187096,0.354396445879402,-0.307067103402747,3,6,5
"4_3_6",33.645918,47.055656,0.541416792145801,-5.00508106616526,0.10364246086431,4,3,6
"4_3_6",33.355687,46.78355,1.00356084522425,-4.92753495476135,0.296910758604056,4,3,6
"4_3_6",43.436437,44.747702,0.815295597271223,-4.97758901237102,0.642276753210488,4,3,6
"4_3_6",32.803137,47.071804,0.352022091379301,-4.60808669174165,0.602784224215397,4,3,6
"4_3_6",32.901686,47.088013,0.26409806308851,-4.68574074628055,0.517814950795931,4,3,6
