"SPEC","STATUS","Longitude","Latitude"
0,"ABSENCE",-1.38645325890034,38.1229529638834
0,"ABSENCE",49.3973491966617,40.843896984862
0,"ABSENCE",15.2617938515642,53.1235321508734
0,"ABSENCE",72.3920186046225,43.7572353315897
0,"ABSENCE",14.06747170959,46.1530219102553
0,"ABSENCE",17.4612270103255,44.46136079154
0,"ABSENCE",5.34623715334471,46.8366301122032
0,"ABSENCE",12.1685870457472,47.1208248302776
0,"ABSENCE",71.9577061044552,42.8113275631757
0,"ABSENCE",72.0503093965584,42.0792173548202
0,"ABSENCE",2.60606197142219,48.3902665866657
0,"ABSENCE",10.1596714603172,45.5124328483901
0,"ABSENCE",-0.555638715969618,41.4382607258296
0,"ABSENCE",16.0246155521726,49.7143038287721
0,"ABSENCE",-0.202341261325372,44.1123867243237
0,"ABSENCE",20.2655214045378,45.8216779795178
0,"ABSENCE",4.15091734597284,50.7851560917086
0,"ABSENCE",2.98156240801074,50.5600050930402
0,"ABSENCE",16.8762185919989,48.6457269569684
0,"ABSENCE",-0.636142750639459,41.2508102954218
0,"ABSENCE",41.8977126141151,43.4198370072184
0,"ABSENCE",-0.146320471150431,46.2416950800477
0,"ABSENCE",-3.95453030068897,37.5839101304695
0,"ABSENCE",69.2266801694576,41.8324856609482
0,"ABSENCE",69.4307948289884,44.5508995172525
0,"ABSENCE",68.7795367119605,44.7172966955773
0,"ABSENCE",71.6136209940612,41.9588454974198
0,"ABSENCE",45.2369217088318,46.3671135424272
0,"ABSENCE",16.3274744602589,45.2407152043005
0,"ABSENCE",68.1588312765944,43.40052959085
0,"ABSENCE",69.381858254801,41.9847158566041
0,"ABSENCE",39.4880872735744,45.4100560611139
0,"ABSENCE",-0.188839208524049,44.2198947097777
0,"ABSENCE",10.5454517751349,48.8294302669871
0,"ABSENCE",12.0686358966164,50.5879701261082
0,"ABSENCE",118.541353203963,32.7089014336323
0,"ABSENCE",18.4341923822228,47.2377197117694
0,"ABSENCE",38.1461609486945,45.5177446089881
0,"ABSENCE",15.5805391367419,45.0429043972547
0,"ABSENCE",7.79752576223623,53.2289779071637
0,"ABSENCE",70.0043224312583,41.914127732967
0,"ABSENCE",15.4550668207491,47.711034611947
0,"ABSENCE",45.4085468716845,44.5782332451314
0,"ABSENCE",11.8753278247017,43.4226395209635
0,"ABSENCE",135.138230568582,34.865735865095
0,"ABSENCE",46.315380317571,40.8599639643162
0,"ABSENCE",-4.88565197216148,38.0385439698896
0,"ABSENCE",133.950402431629,34.8111857235526
0,"ABSENCE",-0.943695722426845,47.473938621249
0,"ABSENCE",-2.54790516422269,37.5481367859909
0,"ABSENCE",118.487832388435,33.8659324664454
0,"ABSENCE",72.4862443031262,43.6879619205223
0,"ABSENCE",14.8365039994171,53.3730164688019
0,"ABSENCE",-1.22331830774805,38.4857044233078
0,"ABSENCE",-4.7188645516498,39.5800586353278
0,"ABSENCE",116.550722030866,31.7779444106464
0,"ABSENCE",1.26852446472021,48.7932406010385
0,"ABSENCE",8.68401677192371,45.3930491647035
0,"ABSENCE",71.5553396150346,44.2623995280591
0,"ABSENCE",-0.411320680845251,45.8742179105423
0,"ABSENCE",33.2989715602505,46.4850415496329
0,"ABSENCE",67.5091278870953,41.563193347492
0,"ABSENCE",-4.83918704114679,38.0090695874398
0,"ABSENCE",44.8762685478931,44.9505980788143
0,"ABSENCE",134.555889048152,34.1843424521905
0,"ABSENCE",42.4915952855242,45.6398844448621
0,"ABSENCE",34.9987682283133,46.7401213659581
0,"ABSENCE",4.25629941294089,51.7453853164585
0,"ABSENCE",17.1441814114545,45.8209887633677
0,"ABSENCE",11.248625987407,42.6378632155385
0,"ABSENCE",45.4039944653528,41.6490797422986
0,"ABSENCE",7.86692908075425,49.1798708667199
0,"ABSENCE",11.5692408129833,43.5823538621929
0,"ABSENCE",44.40573683547,45.2823195884749
0,"ABSENCE",15.2140201479445,40.7561464833093
0,"ABSENCE",118.339012916682,33.4572108089915
0,"ABSENCE",40.0028114700406,46.3753110246219
0,"ABSENCE",10.5698456457889,48.768066204255
0,"ABSENCE",-2.63142651770634,39.4448517046688
0,"ABSENCE",38.6924779052114,45.749209076683
0,"ABSENCE",14.9812315439311,44.0876259894845
0,"ABSENCE",42.6405060850131,43.6790689501605
0,"ABSENCE",42.6303292578881,46.9437633489646
0,"ABSENCE",44.3736456301306,45.1388833959342
0,"ABSENCE",118.398290209338,31.0685780078667
0,"ABSENCE",9.70443641933678,54.498385996173
0,"ABSENCE",42.3741579237547,44.4783858430072
0,"ABSENCE",135.797798296797,34.7347749275419
0,"ABSENCE",120.534200767466,33.4980257079981
0,"ABSENCE",45.9805976664007,44.0200051915247
0,"ABSENCE",29.8522057473952,46.5261792514799
0,"ABSENCE",-3.34069203055378,47.7496209787445
0,"ABSENCE",14.9062167744384,55.1961240903439
0,"ABSENCE",12.2697220192824,51.1871899178685
0,"ABSENCE",-3.43493679637519,42.9635252674739
0,"ABSENCE",2.25983566188335,45.8867968295795
0,"ABSENCE",119.70755684657,33.8332703042632
0,"ABSENCE",117.701319377087,31.9433977032806
0,"ABSENCE",70.6135238733334,44.6863307985052
0,"ABSENCE",13.3803151896117,49.6015070108092
0,"ABSENCE",9.29748430737373,44.6438603881874
0,"ABSENCE",47.7523043315084,40.0674703214024
0,"ABSENCE",12.1400381505286,50.7753095770895
0,"ABSENCE",137.051525105153,35.2292388595029
0,"ABSENCE",116.967384258611,31.0318901156523
0,"ABSENCE",11.0874613032966,52.397978858254
0,"ABSENCE",13.7163823581419,46.0833520214178
0,"ABSENCE",-3.28944544745259,47.9826275248799
0,"ABSENCE",17.0432396376848,48.5298429567853
0,"ABSENCE",116.940288623146,33.4902335949526
0,"ABSENCE",-1.40319574508338,48.615358335136
0,"ABSENCE",0.153067747164036,46.5394005194777
0,"ABSENCE",71.4305117474314,42.669451292386
0,"ABSENCE",47.6859619912455,40.1214082603761
0,"ABSENCE",72.222428928471,41.7036040549334
0,"ABSENCE",41.5395163747627,46.5742082987715
0,"ABSENCE",7.79089107679288,46.8142748265149
0,"ABSENCE",119.153759707188,31.0334525388513
0,"ABSENCE",68.5823988042059,41.1160859193926
0,"ABSENCE",6.80274673876771,49.0126490661188
0,"ABSENCE",12.8980031762296,50.2467712962861
0,"ABSENCE",1.55139721920905,45.3217062473221
0,"ABSENCE",39.8108317096785,46.3844866983174
0,"ABSENCE",43.7376058603161,42.8570545254612
0,"ABSENCE",45.5659710601081,45.6815658235815
0,"ABSENCE",20.2047042743779,45.1412731215867
0,"ABSENCE",10.4795147332816,45.7024073232165
0,"ABSENCE",-1.18958114820767,42.1201556165987
0,"ABSENCE",-2.57908073405611,40.5894646544156
0,"ABSENCE",-2.04434771207579,42.4133365796901
0,"ABSENCE",29.5174201990706,45.9641117675565
0,"ABSENCE",68.2896723563586,43.4106533566695
0,"ABSENCE",46.8858380816836,40.7368451334991
0,"ABSENCE",47.7202568192982,41.3118526592046
0,"ABSENCE",10.6227153764231,46.0570536824705
0,"ABSENCE",11.7193462506736,47.6805995331221
0,"ABSENCE",12.3858731119243,50.343341374913
0,"ABSENCE",43.722650480386,42.6195118202416
0,"ABSENCE",10.621232943,43.1284555662263
0,"ABSENCE",-2.85515147559762,43.2317031419647
0,"ABSENCE",15.6897080201774,49.9868543385731
0,"ABSENCE",-1.82976853126184,39.0759033927115
0,"ABSENCE",1.96690119162069,43.059105676811
0,"ABSENCE",67.8127701385377,43.7752409369988
0,"ABSENCE",71.1592081385171,42.7698260777125
0,"ABSENCE",117.209725656191,32.8342143092813
0,"ABSENCE",42.6155329182532,46.9603658170015
0,"ABSENCE",11.2237271023355,53.5175358586925
0,"ABSENCE",137.36512827835,35.6304582838964
0,"ABSENCE",11.7363308513666,42.9861417569065
0,"ABSENCE",21.593977242123,46.2704176455663
0,"ABSENCE",7.59980215768602,52.8780467849287
0,"ABSENCE",118.719281294406,31.4967075450331
0,"ABSENCE",14.7042508938166,53.7688597383666
0,"ABSENCE",-3.21618200772608,47.703341756762
0,"ABSENCE",-0.462100754730622,40.5325767686949
0,"ABSENCE",13.804803271154,46.4138985053208
0,"ABSENCE",119.338000629445,30.3291255679226
0,"ABSENCE",119.69144829817,33.2215070495796
0,"ABSENCE",15.6680498716782,41.0504089152346
0,"ABSENCE",-4.0416170404642,37.1192940640611
0,"ABSENCE",11.8974683157018,42.4661207793957
0,"ABSENCE",-1.01600084415346,46.4553567028607
0,"ABSENCE",68.3465589240355,43.9972529465321
0,"ABSENCE",9.29680179172436,45.9096767193339
0,"ABSENCE",18.615386239303,45.1948022795343
0,"ABSENCE",31.7754986665999,47.1226686735833
0,"ABSENCE",16.1060822168859,48.8931851297006
0,"ABSENCE",-2.94348089243476,40.1837154722941
0,"ABSENCE",11.153217273007,43.1636601393891
0,"ABSENCE",-0.393042264948387,47.2461604282069
0,"ABSENCE",11.8039368899039,42.163415824488
0,"ABSENCE",4.34316300446038,48.496021134799
0,"ABSENCE",13.9855435214613,55.7439212212822
0,"ABSENCE",43.1115912549685,42.6034973839012
0,"ABSENCE",116.9571469955,31.2973393982085
0,"ABSENCE",21.1963441638012,45.5176931095935
0,"ABSENCE",-2.98298642091112,36.9315397438103
0,"ABSENCE",13.0892401870835,53.5142329639253
0,"ABSENCE",118.047349185452,33.7557050444059
0,"ABSENCE",69.9404479948178,41.9279720096403
0,"ABSENCE",135.378855435935,34.6766540804972
0,"ABSENCE",12.1866670739511,42.4480917330006
0,"ABSENCE",5.55677975604141,46.8806124265448
0,"ABSENCE",118.518660535569,34.0685296430055
0,"ABSENCE",0.514379539073182,47.9475386499054
0,"ABSENCE",41.1390416934034,45.8489654092243
