"input_search","acceptedScientificName","acceptedTaxonKey","basisOfRecord","coordinateUncertaintyInMeters","country","countryCode","datasetKey","degreeOfEstablishment","establishmentMeans","individualCount","institutionCode","occurrenceStatus","publishingOrgKey","scientificName","taxonKey","taxonomicStatus","taxonRank","year","occurrence_type","annualPET","aridityIndexThornthwaite","climaticMoistureIndex","continentality","embergerQ","growingDegDays0","growingDegDays5","maxTempColdest","minTempWarmest","monthCountByTemp10","PETColdestQuarter","PETDriestQuarter","PETseasonality","PETWarmestQuarter","PETWettestQuarter","thermicityIndex","lon","lat"
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex maritimus subsp. palustris (Sm.) Hook.fil.",11950958,"SYNONYM","SUBSPECIES",2025,"native",602.185607910156,30.5659008026123,0.240299999713898,14.4588193893433,132.577087402344,38020.5078125,22658.275390625,44.3835983276367,122.272796630859,6,10.9032316207886,30.588716506958,3833.9208984375,100.817123413086,34.6889686584473,123.823600769043,5.85,53.2
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",250,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",572.665588378906,55.2304267883301,-0.168147996068001,18.3799705505371,68.4649047851562,28067.451171875,18277.79296875,10.2530002593994,131.693603515625,5,6.1506519317627,28.4030361175537,4225.59130859375,103.315856933594,81.8446655273438,54.4676513671875,16.85496,56.95327
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,NA,579.986511230469,52.2497253417969,-0.127232491970062,18.2382621765137,73.5015411376953,28407.419921875,18441.80859375,11.8544998168945,131.817001342773,5,6.47372007369995,29.0896739959717,4226.5341796875,103.857032775879,82.8680419921875,58.4243125915527,16.37442,56.4822
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",535.560791015625,27.7100982666016,0.32940000295639,14.1029996871948,140.786483764648,38003.66796875,18631.56640625,46,129.059997558594,6,10.5235605239868,21.9269256591797,3543.81689453125,78.4203567504883,32.5211715698242,130.494857788086,5.3,53.4
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex maritimus subsp. palustris (Sm.) Hook.fil.",11950958,"SYNONYM","SUBSPECIES",2025,"native",661.507873535156,31.3069114685059,0.160599991679192,14.7768602371216,124.296096801758,37392.73828125,22621.958984375,41.0264015197754,112.370002746582,5,11.0803003311157,37.2678146362305,4207.35009765625,109.680076599121,92.1876220703125,112.415603637695,6.6,53.1
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",590.23486328125,34.0293006896973,0.254471987485886,14.1873197555542,136.699966430664,39942.24609375,23324.169921875,49.7200012207031,129.25,6,11.6547079086304,74.2272262573242,3774.9111328125,99.4569396972656,35.321231842041,142,4.7,52.5
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex maritimus subsp. palustris (Sm.) Hook.fil.",11950958,"SYNONYM","SUBSPECIES",2025,"native",576.175170898438,33.6760597229004,0.265563994646072,14.2025394439697,136.642807006836,39747.3125,22953.87109375,49.3064002990723,130.443603515625,6,11.4967279434204,71.3573455810547,3735.0693359375,97.4214324951172,34.8976516723633,141.526397705078,4.7,52.55
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,NA,569.293090820312,44.1297035217285,-0.0239714272320271,16.6000003814697,87.4375991821289,35456.5546875,18729.431640625,26,132,5,7.72502279281616,30.0571556091309,3900.56494140625,99.0207901000977,80.4573135375977,85.9400024414062,12.90592,55.39885
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",542.302978515625,28.0399703979492,0.320051431655884,14.1518850326538,139.809997558594,37953,18596.130859375,46.439998626709,128.537719726562,6,10.5555830001831,23.1617603302002,3555.53833007812,79.7405319213867,32.6069145202637,129.902282714844,5.35,53.4
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",290,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,NA,579.986511230469,52.2497253417969,-0.127232491970062,18.2382621765137,73.5015411376953,28407.419921875,18441.80859375,11.8544998168945,131.817001342773,5,6.47372007369995,29.0896739959717,4226.5341796875,103.857032775879,82.8680419921875,58.4243125915527,16.37392,56.48339
