"SPEC","STATUS","Longitude","Latitude"
1,"PRESENCE",-2.768415,53.395354
1,"PRESENCE",-2.939038,51.560118
1,"PRESENCE",-3.083265,51.558875
1,"PRESENCE",-2.785722,51.32701
1,"PRESENCE",-4.19506,55.80016
1,"PRESENCE",-3.394828,52.206487
1,"PRESENCE",-5.035708,54.910226
1,"PRESENCE",-3.206878,51.50682
1,"PRESENCE",-2.678479,53.413877
1,"PRESENCE",-3.223936,51.559739
1,"PRESENCE",-2.708267,53.395726
1,"PRESENCE",-2.678765,53.431853
1,"PRESENCE",-3.197772,52.044649
1,"PRESENCE",-2.661568,55.683196
1,"PRESENCE",-2.717473,55.69636
1,"PRESENCE",-2.531862,53.720226
1,"PRESENCE",-2.470847,53.684529
1,"PRESENCE",-3.822219,51.999328
1,"PRESENCE",-2.440379,53.666668
1,"PRESENCE",-2.53073,53.630349
1,"PRESENCE",1.891337,41.54517
1,"PRESENCE",23.213577,41.256626
1,"PRESENCE",3.23407,43.31546
1,"PRESENCE",3.24372,43.3062
1,"PRESENCE",3.03818,43.29253
1,"PRESENCE",3.15462,43.25062
1,"PRESENCE",3.2456,43.30561
1,"PRESENCE",2.0788916,41.3288961
1,"PRESENCE",3.0388972,42.1589242
1,"PRESENCE",3.0488974,42.1589243
1,"PRESENCE",2.0888921,41.3088958
1,"PRESENCE",3.058898,42.138924
1,"PRESENCE",3.0688963,42.2489266
1,"PRESENCE",3.0488973,42.1689246
1,"PRESENCE",3.0588975,42.1689247
1,"PRESENCE",3.0888967,42.2489268
1,"PRESENCE",3.0488957,42.2589266
1,"PRESENCE",0.8088766,40.6788694
1,"PRESENCE",0.732878,40.643097
1,"PRESENCE",0.6888743,40.668868
1,"PRESENCE",4.34982,43.56168
1,"PRESENCE",21.682613,47.540283
1,"PRESENCE",16.69325,47.86535
1,"PRESENCE",16.90988,47.79096
1,"PRESENCE",16.909968,47.789295
1,"PRESENCE",17.022677,47.837574
1,"PRESENCE",18.97545,49.92962
1,"PRESENCE",18.97017,49.92791
1,"PRESENCE",18.98971,49.93904
1,"PRESENCE",20.664174,49.554498
1,"PRESENCE",18.74588,50.04813
1,"PRESENCE",16.05245,50.96721
1,"PRESENCE",16.51333,50.70553
1,"PRESENCE",16.38621,50.75124
1,"PRESENCE",12.458242,49.624944
1,"PRESENCE",16.03213,50.8411
1,"PRESENCE",18.73197,49.83188
1,"PRESENCE",14.613889,48.2
1,"PRESENCE",18.73096,49.81851
1,"PRESENCE",18.73075,49.83115
1,"PRESENCE",14.875,48.225
1,"PRESENCE",21.98252,49.99799
1,"PRESENCE",21.98432,50.0043
1,"PRESENCE",21.9953,50.01233
1,"PRESENCE",19.569309,46.473068
1,"PRESENCE",19.484951,46.448556
1,"PRESENCE",19.467359,46.440653
1,"PRESENCE",17.488892,46.717589
1,"PRESENCE",19.35533,47.800866
1,"PRESENCE",18.79028,45.608053
1,"PRESENCE",21.059839,44.547554
1,"PRESENCE",19.38677,45.230432
1,"PRESENCE",20.929157,44.671761
1,"PRESENCE",20.401086,44.948787
1,"PRESENCE",27.612879,44.167358
1,"PRESENCE",4.06097,45.75967
1,"PRESENCE",4.11456,45.6411
1,"PRESENCE",4.11452,45.63983
1,"PRESENCE",4.1049,45.79836
1,"PRESENCE",4.0708,45.80713
1,"PRESENCE",5.03396,45.96396
1,"PRESENCE",5.066942,45.894006
1,"PRESENCE",5.00251,45.98704
1,"PRESENCE",4.84408,45.47953
1,"PRESENCE",14.449167,48.216111
1,"PRESENCE",14.475278,48.1625
1,"PRESENCE",14.2825,48.316111
1,"PRESENCE",8.041441,48.774896
1,"PRESENCE",8.208114,48.924883
1,"PRESENCE",4.23354,45.49663
1,"PRESENCE",7.28192,47.7845
1,"PRESENCE",4.22986,45.49591
1,"PRESENCE",5.16709,46.8848
1,"PRESENCE",3.72013,46.72285
1,"PRESENCE",4.39277,46.70445
1,"PRESENCE",2.54249,46.63415
1,"PRESENCE",5.25017,47.10918
1,"PRESENCE",13.04168,47.825
1,"PRESENCE",13.015278,47.821944
1,"PRESENCE",12.969167,47.914722
1,"PRESENCE",13.013056,47.825278
1,"PRESENCE",6.68852,48.75036
1,"PRESENCE",4.797695,48.841258
1,"PRESENCE",6.84017,48.82844
1,"PRESENCE",6.708064,51.274899
1,"PRESENCE",6.791398,51.224902
1,"PRESENCE",1.0376,46.74675
1,"PRESENCE",1.42792,46.68924
1,"PRESENCE",1.2552,46.75139
1,"PRESENCE",1.27594,46.77623
1,"PRESENCE",1.17453,46.7881
1,"PRESENCE",7.25656,47.53399
1,"PRESENCE",5.63942,45.79378
1,"PRESENCE",4.25621,45.84017
1,"PRESENCE",4.25416,45.75013
1,"PRESENCE",7.2204,47.53868
1,"PRESENCE",1.81903,46.66108
1,"PRESENCE",1.7946,46.68163
1,"PRESENCE",1.75621,46.71837
1,"PRESENCE",-0.00326,48.32206
1,"PRESENCE",2.39371,48.25379
1,"PRESENCE",2.52191,48.97399
1,"PRESENCE",2.11985,48.5311
1,"PRESENCE",2.30524,47.88121
1,"PRESENCE",2.46644,48.20959
1,"PRESENCE",3.15154,44.20259
1,"PRESENCE",13.253333,47.951111
1,"PRESENCE",0.81008,47.35253
1,"PRESENCE",0.13071,47.21093
1,"PRESENCE",0.84404,47.5951
1,"PRESENCE",0.67848,47.42219
1,"PRESENCE",0.95398,47.1572
1,"PRESENCE",4.75636,49.50881
1,"PRESENCE",6.541393,50.77489
1,"PRESENCE",5.61298,47.95635
1,"PRESENCE",7.124746,50.924896
