"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"4_7_5",2.30524,47.88121,2.6267736234663,2.1439045323034,0.62752901827403,4,7,5
"4_7_5",2.46644,48.20959,2.6192312445244,2.11545348620746,0.46952007120447,4,7,5
"5_8_6",3.15154,44.20259,3.60166128332279,2.75196941216268,1.47165816393103,5,8,6
"1_6_10",13.253333,47.951111,-4.19657032597991,0.669214687655247,5.12397742462728,1,6,10
"5_7_5",0.81008,47.35253,4.49805675469797,1.06887591180867,0.540047179662908,5,7,5
"5_7_5",0.13071,47.21093,4.95090906676722,0.903142300973885,0.631024160047158,5,7,5
"5_7_5",0.84404,47.5951,3.91737893950683,0.925170516217394,0.500235470901989,5,7,5
"5_7_5",0.67848,47.42219,4.41674188595245,1.05450601304564,0.408466767169592,5,7,5
"5_7_5",0.95398,47.1572,4.25943823996712,0.912177348620276,0.639307263638681,5,7,5
"3_6_7",4.75636,49.50881,0.0622652707408749,-0.204112384685274,1.76333956954571,3,6,7
"3_6_7",6.541393,50.77489,-0.369310910759389,0.00476256361851256,1.68332365555728,3,6,7
"3_6_7",5.61298,47.95635,-0.837452204370944,0.80658412922465,2.01071937643006,3,6,7
"3_6_7",7.124746,50.924896,-0.0888549381870933,0.638125663915624,1.72179959553164,3,6,7
"3_6_7",6.874738,51.174899,0.176018981513278,0.728687217498068,1.69645444686137,3,6,7
"3_8_5",9.208144,48.874906,-0.293881355784371,2.4584727529174,0.796081313325172,3,8,5
"3_8_5",8.458118,49.324902,1.18178633835441,2.95149397360918,0.639293419403988,3,8,5
"3_8_5",8.374783,49.474896,0.864678737692311,3.11491609156096,0.289263460515095,3,8,5
"3_8_5",9.041472,49.874912,-0.331939962387894,3.10938935862359,0.505781908511485,3,8,5
"3_8_5",8.880895,50.374803,-0.233980902483791,3.08928422793867,0.188322450368814,3,8,5
"4_7_7",3.19673,46.81498,2.04671281443936,1.83249938218213,1.68714897572148,4,7,7
"4_7_7",5.56512,46.9667,1.84802128823105,1.19271230364376,2.02508271379496,4,7,7
"4_7_7",4.97103,46.01011,2.09197330845744,2.11182563292228,1.69328417910024,4,7,7
"4_7_7",5.13514,46.0747,2.02259798352763,2.08399579525863,1.87271401516357,4,7,7
"4_7_7",5.56085,46.87671,1.901796632843,1.22388140698344,2.01824746742041,4,7,7
"2_6_7",6.47983,48.16323,-1.43677952258373,0.110857096307486,2.38049452489505,2,6,7
"2_6_7",8.41666,52.256165,-2.18365809708251,-0.143940957178192,1.72741787271974,2,6,7
"2_6_7",8.041435,52.274922,-1.4780634769758,-0.285664792113353,1.72064290079268,2,6,7
"2_6_7",8.041434,52.324925,-1.4780634769758,-0.285664792113353,1.72064290079268,2,6,7
"2_6_7",8.374781,52.124928,-2.1517578901335,-0.218406912408198,1.7395509345331,2,6,7
"1_7_8",11.37488,48.124915,-3.53802812683052,0.935244967384972,3.07736083783309,1,7,8
"1_7_8",11.958228,48.074925,-3.54166835391094,1.58701692460992,3.21109071313255,1,7,8
"1_6_8",10.708191,48.224915,-3.50874145378713,0.80720187909219,2.69745310213002,1,6,8
